nominal;data;curs;cdx
1;12.09.2019;"36,8819";Болгарский лев
1;11.09.2019;"36,9526";Болгарский лев
1;10.09.2019;"36,9991";Болгарский лев
1;07.09.2019;"37,2660";Болгарский лев
1;06.09.2019;"37,2737";Болгарский лев
1;05.09.2019;"37,3681";Болгарский лев
1;04.09.2019;"37,4474";Болгарский лев
1;03.09.2019;"37,3995";Болгарский лев
1;31.08.2019;"37,5245";Болгарский лев
1;30.08.2019;"37,8063";Болгарский лев
1;29.08.2019;"37,6532";Болгарский лев
1;28.08.2019;"37,6375";Болгарский лев
1;27.08.2019;"37,4849";Болгарский лев
1;24.08.2019;"37,1361";Болгарский лев
1;23.08.2019;"37,2521";Болгарский лев
1;22.08.2019;"37,6174";Болгарский лев
1;21.08.2019;"37,8101";Болгарский лев
1;20.08.2019;"37,8133";Болгарский лев
1;17.08.2019;"37,4043";Болгарский лев
1;16.08.2019;"37,5574";Болгарский лев
1;15.08.2019;"37,2760";Болгарский лев
1;14.08.2019;"37,5339";Болгарский лев
1;13.08.2019;"37,3622";Болгарский лев
1;10.08.2019;"37,3266";Болгарский лев
1;09.08.2019;"37,3816";Болгарский лев
1;08.08.2019;"37,2536";Болгарский лев
1;07.08.2019;"37,3442";Болгарский лев
1;06.08.2019;"37,0491";Болгарский лев
1;03.08.2019;"36,6786";Болгарский лев
1;02.08.2019;"36,0339";Болгарский лев
1;01.08.2019;"36,1455";Болгарский лев
1;31.07.2019;"36,1134";Болгарский лев
1;30.07.2019;"36,1099";Болгарский лев
1;27.07.2019;"35,9391";Болгарский лев
1;26.07.2019;"35,9481";Болгарский лев
1;25.07.2019;"35,9473";Болгарский лев
1;24.07.2019;"36,1026";Болгарский лев
1;23.07.2019;"36,1234";Болгарский лев
1;20.07.2019;"36,1864";Болгарский лев
1;19.07.2019;"36,0980";Болгарский лев
1;18.07.2019;"36,0841";Болгарский лев
1;17.07.2019;"36,1077";Болгарский лев
1;16.07.2019;"36,2038";Болгарский лев
1;13.07.2019;"36,2979";Болгарский лев
1;12.07.2019;"36,3080";Болгарский лев
1;11.07.2019;"36,6134";Болгарский лев
1;10.07.2019;"36,5191";Болгарский лев
1;09.07.2019;"36,6794";Болгарский лев
1;06.07.2019;"36,6226";Болгарский лев
1;05.07.2019;"36,5889";Болгарский лев
1;04.07.2019;"36,6071";Болгарский лев
1;03.07.2019;"36,4944";Болгарский лев
1;02.07.2019;"36,5213";Болгарский лев
1;29.06.2019;"36,7167";Болгарский лев
1;28.06.2019;"36,6478";Болгарский лев
1;27.06.2019;"36,4846";Болгарский лев
1;26.06.2019;"36,3971";Болгарский лев
1;25.06.2019;"36,6435";Болгарский лев
1;22.06.2019;"36,4910";Болгарский лев
1;21.06.2019;"36,6001";Болгарский лев
1;20.06.2019;"36,6476";Болгарский лев
1;19.06.2019;"36,8198";Болгарский лев
1;18.06.2019;"36,8842";Болгарский лев
1;15.06.2019;"37,1584";Болгарский лев
1;14.06.2019;"37,3247";Болгарский лев
1;12.06.2019;"37,3312";Болгарский лев
1;11.06.2019;"37,4390";Болгарский лев
1;08.06.2019;"37,4544";Болгарский лев
1;07.06.2019;"37,4865";Болгарский лев
1;06.06.2019;"37,5443";Болгарский лев
1;05.06.2019;"37,5051";Болгарский лев
1;04.06.2019;"37,4449";Болгарский лев
1;01.06.2019;"37,2767";Болгарский лев
1;31.05.2019;"37,0449";Болгарский лев
1;30.05.2019;"37,0207";Болгарский лев
1;29.05.2019;"36,9176";Болгарский лев
1;28.05.2019;"36,8890";Болгарский лев
1;25.05.2019;"36,9689";Болгарский лев
1;24.05.2019;"36,7116";Болгарский лев
1;23.05.2019;"36,7669";Болгарский лев
1;22.05.2019;"36,7691";Болгарский лев
1;21.05.2019;"36,8066";Болгарский лев
1;18.05.2019;"36,9266";Болгарский лев
1;17.05.2019;"37,0204";Болгарский лев
1;16.05.2019;"37,1776";Болгарский лев
1;15.05.2019;"37,5245";Болгарский лев
1;14.05.2019;"37,6028";Болгарский лев
1;09.05.2019;"37,3761";Болгарский лев
1;08.05.2019;"37,3306";Болгарский лев
1;07.05.2019;"37,3770";Болгарский лев
1;01.05.2019;"37,0084";Болгарский лев
1;30.04.2019;"36,9034";Болгарский лев
1;27.04.2019;"36,8565";Болгарский лев
1;26.04.2019;"36,8292";Болгарский лев
1;25.04.2019;"36,6836";Болгарский лев
1;24.04.2019;"36,6992";Болгарский лев
1;23.04.2019;"36,6713";Болгарский лев
1;20.04.2019;"36,7820";Болгарский лев
1;19.04.2019;"36,8550";Болгарский лев
1;18.04.2019;"37,0095";Болгарский лев
1;17.04.2019;"37,1428";Болгарский лев
1;16.04.2019;"37,1799";Болгарский лев
1;13.04.2019;"37,2694";Болгарский лев
1;12.04.2019;"37,1326";Болгарский лев
1;11.04.2019;"37,2889";Болгарский лев
1;10.04.2019;"37,3266";Болгарский лев
1;09.04.2019;"37,5293";Болгарский лев
1;06.04.2019;"37,5407";Болгарский лев
1;05.04.2019;"37,5363";Болгарский лев
1;04.04.2019;"37,4247";Болгарский лев
1;03.04.2019;"37,5008";Болгарский лев
1;02.04.2019;"37,6115";Болгарский лев
1;30.03.2019;"37,1505";Болгарский лев
1;29.03.2019;"37,2356";Болгарский лев
1;28.03.2019;"37,1884";Болгарский лев
1;27.03.2019;"37,1087";Болгарский лев
1;26.03.2019;"37,2721";Болгарский лев
1;23.03.2019;"37,0737";Болгарский лев
1;22.03.2019;"37,1370";Болгарский лев
1;21.03.2019;"37,2812";Болгарский лев
1;20.03.2019;"37,3413";Болгарский лев
1;19.03.2019;"37,5091";Болгарский лев
1;16.03.2019;"37,8830";Болгарский лев
1;15.03.2019;"37,8747";Болгарский лев
1;14.03.2019;"37,8624";Болгарский лев
1;13.03.2019;"37,9107";Болгарский лев
1;12.03.2019;"37,9945";Болгарский лев
1;08.03.2019;"38,1541";Болгарский лев
1;07.03.2019;"38,0639";Болгарский лев
1;06.03.2019;"38,0922";Болгарский лев
1;05.03.2019;"38,1645";Болгарский лев
1;02.03.2019;"38,2065";Болгарский лев
1;01.03.2019;"38,3547";Болгарский лев
1;28.02.2019;"38,2976";Болгарский лев
1;27.02.2019;"38,0925";Болгарский лев
1;26.02.2019;"37,8726";Болгарский лев
1;23.02.2019;"38,0105";Болгарский лев
1;22.02.2019;"38,0627";Болгарский лев
1;21.02.2019;"38,1956";Болгарский лев
1;20.02.2019;"38,3115";Болгарский лев
1;19.02.2019;"38,2709";Болгарский лев
1;16.02.2019;"38,4397";Болгарский лев
1;15.02.2019;"38,3201";Болгарский лев
1;14.02.2019;"38,0171";Болгарский лев
1;13.02.2019;"37,8650";Болгарский лев
1;12.02.2019;"37,9797";Болгарский лев
1;09.02.2019;"38,2662";Болгарский лев
1;08.02.2019;"38,3146";Болгарский лев
1;07.02.2019;"38,2461";Болгарский лев
1;06.02.2019;"38,2639";Болгарский лев
1;05.02.2019;"38,3745";Болгарский лев
1;02.02.2019;"38,4292";Болгарский лев
1;01.02.2019;"38,4389";Болгарский лев
1;31.01.2019;"38,6587";Болгарский лев
1;30.01.2019;"38,8255";Болгарский лев
1;29.01.2019;"38,4051";Болгарский лев
1;26.01.2019;"38,1840";Болгарский лев
1;25.01.2019;"38,3196";Болгарский лев
1;24.01.2019;"38,5180";Болгарский лев
1;23.01.2019;"38,6424";Болгарский лев
1;22.01.2019;"38,6170";Болгарский лев
1;19.01.2019;"38,6589";Болгарский лев
1;18.01.2019;"38,6863";Болгарский лев
1;17.01.2019;"38,9690";Болгарский лев
1;16.01.2019;"39,2890";Болгарский лев
1;15.01.2019;"39,4157";Болгарский лев
1;12.01.2019;"39,4114";Болгарский лев
1;11.01.2019;"39,4667";Болгарский лев
1;10.01.2019;"39,3151";Болгарский лев
1;30.12.2018;"40,6451";Болгарский лев
1;29.12.2018;"40,7132";Болгарский лев
1;28.12.2018;"40,1026";Болгарский лев
1;27.12.2018;"40,1203";Болгарский лев
1;26.12.2018;"40,0774";Болгарский лев
1;25.12.2018;"39,8690";Болгарский лев
1;22.12.2018;"39,8877";Болгарский лев
1;21.12.2018;"39,3798";Болгарский лев
1;20.12.2018;"39,1165";Болгарский лев
1;19.12.2018;"38,7987";Болгарский лев
1;18.12.2018;"38,5359";Болгарский лев
1;15.12.2018;"38,5123";Болгарский лев
1;14.12.2018;"38,5652";Болгарский лев
1;13.12.2018;"38,4478";Болгарский лев
1;12.12.2018;"38,7001";Болгарский лев
1;11.12.2018;"38,6857";Болгарский лев
1;08.12.2018;"38,9153";Болгарский лев
1;07.12.2018;"38,6460";Болгарский лев
1;06.12.2018;"38,7095";Болгарский лев
1;05.12.2018;"38,6790";Болгарский лев
1;04.12.2018;"38,5128";Болгарский лев
1;01.12.2018;"38,7093";Болгарский лев
1;30.11.2018;"38,7995";Болгарский лев
1;29.11.2018;"38,5953";Болгарский лев
1;28.11.2018;"38,6168";Болгарский лев
1;27.11.2018;"38,6670";Болгарский лев
1;24.11.2018;"38,3051";Болгарский лев
1;23.11.2018;"38,2435";Болгарский лев
1;22.11.2018;"38,4338";Болгарский лев
1;21.11.2018;"38,4495";Болгарский лев
1;20.11.2018;"38,5359";Болгарский лев
1;17.11.2018;"38,3347";Болгарский лев
1;16.11.2018;"38,6493";Болгарский лев
1;15.11.2018;"39,2301";Болгарский лев
1;14.11.2018;"38,8950";Болгарский лев
1;13.11.2018;"38,8313";Болгарский лев
1;10.11.2018;"38,7579";Болгарский лев
1;09.11.2018;"38,7270";Болгарский лев
1;08.11.2018;"38,7544";Болгарский лев
1;07.11.2018;"38,5058";Болгарский лев
1;03.11.2018;"38,3575";Болгарский лев
1;02.11.2018;"38,1696";Болгарский лев
1;01.11.2018;"38,0776";Болгарский лев
1;31.10.2018;"38,2386";Болгарский лев
1;30.10.2018;"38,3257";Болгарский лев
1;27.10.2018;"38,1441";Болгарский лев
1;26.10.2018;"38,3346";Болгарский лев
1;25.10.2018;"38,3330";Болгарский лев
1;24.10.2018;"38,2916";Болгарский лев
1;23.10.2018;"38,4654";Болгарский лев
1;20.10.2018;"38,5080";Болгарский лев
1;19.10.2018;"38,6793";Болгарский лев
1;18.10.2018;"38,6792";Болгарский лев
1;17.10.2018;"38,8283";Болгарский лев
1;16.10.2018;"38,8667";Болгарский лев
1;13.10.2018;"39,0570";Болгарский лев
1;12.10.2018;"39,4218";Болгарский лев
1;11.10.2018;"38,8878";Болгарский лев
1;10.10.2018;"38,9302";Болгарский лев
1;09.10.2018;"39,3261";Болгарский лев
1;06.10.2018;"39,1624";Болгарский лев
1;05.10.2018;"38,8930";Болгарский лев
1;04.10.2018;"38,7150";Болгарский лев
1;03.10.2018;"38,4474";Болгарский лев
1;02.10.2018;"38,8774";Болгарский лев
1;29.09.2018;"38,9655";Болгарский лев
1;28.09.2018;"39,4130";Болгарский лев
1;27.09.2018;"39,5826";Болгарский лев
1;26.09.2018;"39,5437";Болгарский лев
1;25.09.2018;"39,8071";Болгарский лев
1;22.09.2018;"39,9407";Болгарский лев
1;21.09.2018;"39,7729";Болгарский лев
1;20.09.2018;"40,1136";Болгарский лев
1;19.09.2018;"40,4803";Болгарский лев
1;18.09.2018;"40,6339";Болгарский лев
1;15.09.2018;"40,8804";Болгарский лев
1;14.09.2018;"40,7753";Болгарский лев
1;13.09.2018;"41,2675";Болгарский лев
1;12.09.2018;"41,5920";Болгарский лев
1;11.09.2018;"41,3154";Болгарский лев
1;08.09.2018;"41,1007";Болгарский лев
1;07.09.2018;"40,6035";Болгарский лев
1;06.09.2018;"40,4603";Болгарский лев
1;05.09.2018;"40,3795";Болгарский лев
1;04.09.2018;"40,2402";Болгарский лев
1;01.09.2018;"40,6358";Болгарский лев
1;31.08.2018;"40,6436";Болгарский лев
1;30.08.2018;"40,6788";Болгарский лев
1;29.08.2018;"40,2744";Болгарский лев
1;28.08.2018;"40,0311";Болгарский лев
1;25.08.2018;"40,0917";Болгарский лев
1;24.08.2018;"40,4904";Болгарский лев
1;23.08.2018;"39,9576";Болгарский лев
1;22.08.2018;"39,5725";Болгарский лев
1;21.08.2018;"39,1976";Болгарский лев
1;18.08.2018;"39,0128";Болгарский лев
1;17.08.2018;"38,9163";Болгарский лев
1;16.08.2018;"38,4662";Болгарский лев
1;15.08.2018;"38,9506";Болгарский лев
1;14.08.2018;"39,7086";Болгарский лев
1;11.08.2018;"39,1501";Болгарский лев
1;10.08.2018;"39,2571";Болгарский лев
1;09.08.2018;"37,6859";Болгарский лев
1;08.08.2018;"37,6236";Болгарский лев
1;07.08.2018;"37,5369";Болгарский лев
1;04.08.2018;"37,5606";Болгарский лев
1;03.08.2018;"37,5205";Болгарский лев
1;02.08.2018;"37,3687";Болгарский лев
1;01.08.2018;"37,3844";Болгарский лев
1;31.07.2018;"37,4474";Болгарский лев
1;28.07.2018;"37,4347";Болгарский лев
1;27.07.2018;"37,7087";Болгарский лев
1;26.07.2018;"37,7159";Болгарский лев
1;25.07.2018;"37,5775";Болгарский лев
1;24.07.2018;"37,9030";Болгарский лев
1;21.07.2018;"37,8202";Болгарский лев
1;20.07.2018;"37,5606";Болгарский лев
1;19.07.2018;"37,3586";Болгарский лев
1;18.07.2018;"37,4357";Болгарский лев
1;17.07.2018;"37,2209";Болгарский лев
1;14.07.2018;"37,0177";Болгарский лев
1;13.07.2018;"37,1758";Болгарский лев
1;12.07.2018;"37,2357";Болгарский лев
1;11.07.2018;"37,4905";Болгарский лев
1;10.07.2018;"37,8289";Болгарский лев
1;07.07.2018;"37,7951";Болгарский лев
1;06.07.2018;"37,7900";Болгарский лев
1;05.07.2018;"37,6461";Болгарский лев
1;04.07.2018;"37,6934";Болгарский лев
1;03.07.2018;"37,5740";Болгарский лев
1;30.06.2018;"37,3129";Болгарский лев
1;29.06.2018;"37,3486";Болгарский лев
1;28.06.2018;"37,5809";Болгарский лев
1;27.06.2018;"37,4803";Болгарский лев
1;26.06.2018;"37,5416";Болгарский лев
1;23.06.2018;"37,6740";Болгарский лев
1;22.06.2018;"37,6971";Болгарский лев
1;21.06.2018;"37,6012";Болгарский лев
1;20.06.2018;"37,8587";Болгарский лев
1;19.06.2018;"37,5866";Болгарский лев
1;16.06.2018;"37,1643";Болгарский лев
1;15.06.2018;"37,6162";Болгарский лев
1;14.06.2018;"37,8827";Болгарский лев
1;10.06.2018;"37,5177";Болгарский лев
1;09.06.2018;"37,6928";Болгарский лев
1;08.06.2018;"37,3760";Болгарский лев
1;07.06.2018;"37,2657";Болгарский лев
1;06.06.2018;"37,1173";Болгарский лев
1;05.06.2018;"37,0588";Болгарский лев
1;02.06.2018;"37,1576";Болгарский лев
1;01.06.2018;"37,1370";Болгарский лев
1;31.05.2018;"37,0992";Болгарский лев
1;30.05.2018;"36,9831";Болгарский лев
1;29.05.2018;"37,2011";Болгарский лев
1;26.05.2018;"36,9102";Болгарский лев
1;25.05.2018;"36,8491";Болгарский лев
1;24.05.2018;"36,9117";Болгарский лев
1;23.05.2018;"36,9978";Болгарский лев
1;22.05.2018;"37,5436";Болгарский лев
1;19.05.2018;"37,3813";Болгарский лев
1;18.05.2018;"37,3363";Болгарский лев
1;17.05.2018;"37,7230";Болгарский лев
1;16.05.2018;"37,7493";Болгарский лев
1;15.05.2018;"37,8066";Болгарский лев
1;12.05.2018;"37,6252";Болгарский лев
1;11.05.2018;"37,9317";Болгарский лев
1;09.05.2018;"38,3135";Болгарский лев
1;08.05.2018;"38,3483";Болгарский лев
1;05.05.2018;"38,6552";Болгарский лев
1;04.05.2018;"38,9509";Болгарский лев
1;29.04.2018;"38,4470";Болгарский лев
1;28.04.2018;"38,7198";Болгарский лев
1;27.04.2018;"38,9684";Болгарский лев
1;26.04.2018;"38,5163";Болгарский лев
1;25.04.2018;"38,4298";Болгарский лев
1;24.04.2018;"38,6905";Болгарский лев
1;21.04.2018;"38,6647";Болгарский лев
1;20.04.2018;"38,5252";Болгарский лев
1;19.04.2018;"38,9089";Болгарский лев
1;18.04.2018;"38,7487";Болгарский лев
1;17.04.2018;"39,3476";Болгарский лев
1;14.04.2018;"38,7431";Болгарский лев
1;13.04.2018;"39,2499";Болгарский лев
1;12.04.2018;"40,4998";Болгарский лев
1;11.04.2018;"39,2733";Болгарский лев
1;10.04.2018;"36,7749";Болгарский лев
1;07.04.2018;"36,1503";Болгарский лев
1;06.04.2018;"36,1023";Болгарский лев
1;05.04.2018;"36,3345";Болгарский лев
1;04.04.2018;"36,2669";Болгарский лев
1;03.04.2018;"36,1146";Болгарский лев
1;31.03.2018;"36,0974";Болгарский лев
1;30.03.2018;"36,3493";Болгарский лев
1;29.03.2018;"36,4949";Болгарский лев
1;28.03.2018;"36,3869";Болгарский лев
1;27.03.2018;"36,0990";Болгарский лев
1;24.03.2018;"36,0048";Болгарский лев
1;23.03.2018;"35,9491";Болгарский лев
1;22.03.2018;"36,1129";Болгарский лев
1;21.03.2018;"36,4059";Болгарский лев
1;20.03.2018;"36,1168";Болгарский лев
1;17.03.2018;"36,2100";Болгарский лев
1;16.03.2018;"36,0468";Болгарский лев
1;15.03.2018;"36,0157";Болгарский лев
1;14.03.2018;"35,8787";Болгарский лев
1;13.03.2018;"35,6792";Болгарский лев
1;08.03.2018;"36,0367";Болгарский лев
1;07.03.2018;"35,6538";Болгарский лев
1;06.03.2018;"35,9617";Болгарский лев
1;03.03.2018;"35,5290";Болгарский лев
1;02.03.2018;"35,2093";Болгарский лев
1;01.03.2018;"35,1789";Болгарский лев
1;28.02.2018;"35,1086";Болгарский лев
1;27.02.2018;"35,2346";Болгарский лев
1;23.02.2018;"35,6224";Болгарский лев
1;22.02.2018;"35,6649";Болгарский лев
1;21.02.2018;"35,7180";Болгарский лев
1;20.02.2018;"35,7375";Болгарский лев
1;17.02.2018;"36,1114";Болгарский лев
1;16.02.2018;"36,1586";Болгарский лев
1;15.02.2018;"36,4101";Болгарский лев
1;14.02.2018;"36,4067";Болгарский лев
1;13.02.2018;"36,3926";Болгарский лев
1;10.02.2018;"36,4736";Болгарский лев
1;09.02.2018;"36,0843";Болгарский лев
1;08.02.2018;"36,0236";Болгарский лев
1;07.02.2018;"36,3368";Болгарский лев
1;06.02.2018;"36,0526";Болгарский лев
1;03.02.2018;"35,8478";Болгарский лев
1;02.02.2018;"35,7396";Болгарский лев
1;01.02.2018;"35,7291";Болгарский лев
1;31.01.2018;"35,5420";Болгарский лев
1;30.01.2018;"35,6949";Болгарский лев
1;27.01.2018;"35,5733";Болгарский лев
1;26.01.2018;"35,4676";Болгарский лев
1;25.01.2018;"35,5093";Болгарский лев
1;24.01.2018;"35,2903";Болгарский лев
1;23.01.2018;"35,4334";Болгарский лев
1;20.01.2018;"35,5237";Болгарский лев
1;19.01.2018;"35,4261";Болгарский лев
1;18.01.2018;"35,4079";Болгарский лев
1;17.01.2018;"35,3307";Болгарский лев
1;16.01.2018;"35,1879";Болгарский лев
1;13.01.2018;"34,9351";Болгарский лев
1;12.01.2018;"34,7683";Болгарский лев
1;11.01.2018;"34,7446";Болгарский лев
1;10.01.2018;"34,8247";Болгарский лев
1;30.12.2017;"35,2252";Болгарский лев
1;29.12.2017;"35,1955";Болгарский лев
1;28.12.2017;"34,8864";Болгарский лев
1;27.12.2017;"35,0436";Болгарский лев
1;26.12.2017;"35,3385";Болгарский лев
1;23.12.2017;"35,3511";Болгарский лев
1;22.12.2017;"35,5618";Болгарский лев
1;21.12.2017;"35,5688";Болгарский лев
1;20.12.2017;"35,3935";Болгарский лев
1;19.12.2017;"35,3408";Болгарский лев
1;16.12.2017;"35,4961";Болгарский лев
1;15.12.2017;"35,5140";Болгарский лев
1;14.12.2017;"35,5031";Болгарский лев
1;13.12.2017;"35,4589";Болгарский лев
1;12.12.2017;"35,7073";Болгарский лев
1;09.12.2017;"35,5808";Болгарский лев
1;08.12.2017;"35,7585";Болгарский лев
1;07.12.2017;"35,5932";Болгарский лев
1;06.12.2017;"35,5755";Болгарский лев
1;05.12.2017;"35,7977";Болгарский лев
1;02.12.2017;"35,6927";Болгарский лев
1;01.12.2017;"35,5039";Болгарский лев
1;30.11.2017;"35,3758";Болгарский лев
1;29.11.2017;"35,5913";Болгарский лев
1;28.11.2017;"35,6088";Болгарский лев
1;25.11.2017;"35,4717";Болгарский лев
1;24.11.2017;"35,3673";Болгарский лев
1;23.11.2017;"35,4881";Болгарский лев
1;22.11.2017;"35,7205";Болгарский лев
1;21.11.2017;"35,6968";Болгарский лев
1;18.11.2017;"35,9383";Болгарский лев
1;17.11.2017;"36,1428";Болгарский лев
1;16.11.2017;"36,4174";Болгарский лев
1;15.11.2017;"35,6477";Болгарский лев
1;14.11.2017;"35,2213";Болгарский лев
1;11.11.2017;"35,3093";Болгарский лев
1;10.11.2017;"35,1273";Болгарский лев
1;09.11.2017;"35,1537";Болгарский лев
1;08.11.2017;"34,6158";Болгарский лев
1;04.11.2017;"34,7816";Болгарский лев
1;03.11.2017;"34,5611";Болгарский лев
1;02.11.2017;"34,6165";Болгарский лев
1;01.11.2017;"34,5981";Болгарский лев
1;31.10.2017;"34,4167";Болгарский лев
1;28.10.2017;"34,5508";Болгарский лев
1;27.10.2017;"34,8924";Болгарский лев
1;26.10.2017;"34,6571";Болгарский лев
1;25.10.2017;"34,6294";Болгарский лев
1;24.10.2017;"34,5065";Болгарский лев
1;21.10.2017;"34,6958";Болгарский лев
1;20.10.2017;"34,6811";Болгарский лев
1;19.10.2017;"34,4307";Болгарский лев
1;18.10.2017;"34,5043";Болгарский лев
1;17.10.2017;"34,4037";Болгарский лев
1;14.10.2017;"34,8428";Болгарский лев
1;13.10.2017;"34,9936";Болгарский лев
1;12.10.2017;"35,0527";Болгарский лев
1;11.10.2017;"34,9785";Болгарский лев
1;10.10.2017;"34,9800";Болгарский лев
1;07.10.2017;"34,5400";Болгарский лев
1;06.10.2017;"34,6498";Болгарский лев
1;05.10.2017;"34,7505";Болгарский лев
1;04.10.2017;"34,7806";Болгарский лев
1;03.10.2017;"34,6998";Болгарский лев
1;30.09.2017;"35,0069";Болгарский лев
1;29.09.2017;"35,1284";Болгарский лев
1;28.09.2017;"34,8138";Болгарский лев
1;27.09.2017;"34,7397";Болгарский лев
1;26.09.2017;"35,0414";Болгарский лев
1;23.09.2017;"35,3524";Болгарский лев
1;22.09.2017;"35,4528";Болгарский лев
1;21.09.2017;"35,6751";Болгарский лев
1;20.09.2017;"35,6306";Болгарский лев
1;19.09.2017;"35,1496";Болгарский лев
1;16.09.2017;"35,0686";Болгарский лев
1;15.09.2017;"35,1510";Болгарский лев
1;14.09.2017;"35,3422";Болгарский лев
1;13.09.2017;"35,0205";Болгарский лев
1;12.09.2017;"35,1401";Болгарский лев
1;09.09.2017;"35,1072";Болгарский лев
1;08.09.2017;"34,9530";Болгарский лев
1;07.09.2017;"35,0160";Болгарский лев
1;06.09.2017;"35,1396";Болгарский лев
1;05.09.2017;"35,1920";Болгарский лев
1;02.09.2017;"35,3158";Болгарский лев
1;01.09.2017;"35,5942";Болгарский лев
1;31.08.2017;"35,8616";Болгарский лев
1;30.08.2017;"36,0774";Болгарский лев
1;29.08.2017;"35,7255";Болгарский лев
1;26.08.2017;"35,6655";Болгарский лев
1;25.08.2017;"35,6564";Болгарский лев
1;24.08.2017;"35,6276";Болгарский лев
1;23.08.2017;"35,5382";Болгарский лев
1;22.08.2017;"35,5201";Болгарский лев
1;19.08.2017;"35,6139";Болгарский лев
1;18.08.2017;"35,5615";Болгарский лев
1;17.08.2017;"35,7262";Болгарский лев
1;16.08.2017;"36,0114";Болгарский лев
1;15.08.2017;"36,0691";Болгарский лев
1;12.08.2017;"36,1811";Болгарский лев
1;11.08.2017;"35,9227";Болгарский лев
1;10.08.2017;"35,9544";Болгарский лев
1;09.08.2017;"36,2272";Болгарский лев
1;08.08.2017;"36,2443";Болгарский лев
1;05.08.2017;"36,6491";Болгарский лев
1;04.08.2017;"36,7671";Болгарский лев
1;03.08.2017;"36,7319";Болгарский лев
1;02.08.2017;"36,1582";Болгарский лев
1;01.08.2017;"36,0049";Болгарский лев
1;29.07.2017;"35,6229";Болгарский лев
1;28.07.2017;"35,6048";Болгарский лев
1;27.07.2017;"35,6142";Болгарский лев
1;26.07.2017;"35,6529";Болгарский лев
1;25.07.2017;"35,5250";Болгарский лев
1;22.07.2017;"35,0705";Болгарский лев
1;21.07.2017;"34,7420";Болгарский лев
1;20.07.2017;"34,9056";Болгарский лев
1;19.07.2017;"34,9732";Болгарский лев
1;18.07.2017;"34,5656";Болгарский лев
1;15.07.2017;"34,9301";Болгарский лев
1;14.07.2017;"35,1027";Болгарский лев
1;13.07.2017;"35,5100";Болгарский лев
1;12.07.2017;"35,3899";Болгарский лев
1;11.07.2017;"35,1694";Болгарский лев
1;08.07.2017;"35,2497";Болгарский лев
1;07.07.2017;"34,9658";Болгарский лев
1;06.07.2017;"34,5684";Болгарский лев
1;05.07.2017;"34,3838";Болгарский лев
1;04.07.2017;"34,3225";Болгарский лев
1;01.07.2017;"34,6477";Болгарский лев
1;30.06.2017;"34,5146";Болгарский лев
1;29.06.2017;"34,6413";Болгарский лев
1;28.06.2017;"33,8357";Болгарский лев
1;27.06.2017;"33,7498";Болгарский лев
1;24.06.2017;"34,1108";Болгарский лев
1;23.06.2017;"34,3194";Болгарский лев
1;22.06.2017;"34,1413";Болгарский лев
1;21.06.2017;"33,3952";Болгарский лев
1;20.06.2017;"33,1665";Болгарский лев
1;17.06.2017;"32,9703";Болгарский лев
1;16.06.2017;"32,8419";Болгарский лев
1;15.06.2017;"32,6859";Болгарский лев
1;14.06.2017;"32,6354";Болгарский лев
1;10.06.2017;"32,5875";Болгарский лев
1;09.06.2017;"32,7787";Болгарский лев
1;08.06.2017;"32,5591";Болгарский лев
1;07.06.2017;"32,5923";Болгарский лев
1;06.06.2017;"32,6087";Болгарский лев
1;03.06.2017;"32,5323";Болгарский лев
1;02.06.2017;"32,4573";Болгарский лев
1;01.06.2017;"32,4003";Болгарский лев
1;31.05.2017;"32,2015";Болгарский лев
1;30.05.2017;"32,4246";Болгарский лев
1;27.05.2017;"32,5753";Болгарский лев
1;26.05.2017;"32,2353";Болгарский лев
1;25.05.2017;"32,2046";Болгарский лев
1;24.05.2017;"32,5423";Болгарский лев
1;23.05.2017;"32,2574";Болгарский лев
1;20.05.2017;"32,5588";Болгарский лев
1;19.05.2017;"32,7175";Болгарский лев
1;18.05.2017;"32,1755";Болгарский лев
1;17.05.2017;"31,7496";Болгарский лев
1;16.05.2017;"31,6352";Болгарский лев
1;13.05.2017;"31,7507";Болгарский лев
1;12.05.2017;"31,7894";Болгарский лев
1;11.05.2017;"32,3255";Болгарский лев
1;06.05.2017;"32,8423";Болгарский лев
1;05.05.2017;"32,1215";Болгарский лев
1;04.05.2017;"31,8509";Болгарский лев
1;03.05.2017;"31,7599";Болгарский лев
1;29.04.2017;"31,7370";Болгарский лев
1;28.04.2017;"31,7881";Болгарский лев
1;27.04.2017;"31,3984";Болгарский лев
1;26.04.2017;"31,0787";Болгарский лев
1;25.04.2017;"31,1500";Болгарский лев
1;22.04.2017;"30,8299";Болгарский лев
1;21.04.2017;"31,0322";Болгарский лев
1;20.04.2017;"30,7776";Болгарский лев
1;19.04.2017;"30,4732";Болгарский лев
1;18.04.2017;"30,5776";Болгарский лев
1;15.04.2017;"30,5749";Болгарский лев
1;14.04.2017;"30,8138";Болгарский лев
1;13.04.2017;"30,8069";Болгарский лев
1;12.04.2017;"30,8600";Болгарский лев
1;11.04.2017;"31,0415";Болгарский лев
1;08.04.2017;"30,9517";Болгарский лев
1;07.04.2017;"30,7340";Болгарский лев
1;06.04.2017;"30,5032";Болгарский лев
1;05.04.2017;"30,8203";Болгарский лев
1;04.04.2017;"30,6272";Болгарский лев
1;01.04.2017;"30,5946";Болгарский лев
1;31.03.2017;"30,9497";Болгарский лев
